id,group,day,num,S,name,hight,peak,L,R,A,peaknumber,index,content
1283,d2-2,d2,2,FALSE,JCM14889-2-1s-49,0,0,0,0,0,2,1283,0
1284,d2-2,d2,2,FALSE,JCM14889-2-1s-50,0,0,0,0,0,2,1284,0
1285,d2-2,d2,2,FALSE,JCM14889-2-1s-51,0,0,0,0,0,2,1285,0
1286,d2-2,d2,2,FALSE,JCM14889-2-1s-52,0,0,0,0,0,2,1286,0
1287,d2-2,d2,2,FALSE,JCM14889-2-1s-53,0,0,0,0,0,2,1287,0
1288,d2-2,d2,2,FALSE,JCM14889-2-1s-54,0,0,0,0,0,2,1288,0
1289,d2-2,d2,2,FALSE,JCM14889-2-1s-55,0,0,0,0,0,2,1289,0
1290,d2-2,d2,2,FALSE,JCM14889-2-1s-56,0,0,0,0,0,2,1290,0
1291,d2-2,d2,2,FALSE,JCM14889-2-1s-57,0,0,0,0,0,2,1291,0
1292,d2-2,d2,2,FALSE,JCM14889-2-1s-58,0,0,0,0,0,2,1292,0
1293,d2-2,d2,2,FALSE,JCM14889-2-1s-59,0,0,0,0,0,2,1293,0
1294,d2-2,d2,2,FALSE,JCM14889-2-1s-60,0,0,0,0,0,2,1294,0
1295,d2-2,d2,2,FALSE,JCM14889-2-1s-61,0,0,0,0,0,2,1295,0
1296,d2-2,d2,2,FALSE,JCM14889-2-1s-62,0,0,0,0,0,2,1296,0
1297,d2-2,d2,2,FALSE,JCM14889-2-1s-63,0,0,0,0,0,2,1297,0
1298,d2-2,d2,2,FALSE,JCM14889-2-1s-64,0,0,0,0,0,2,1298,0
1299,d2-2,d2,2,FALSE,JCM14889-2-1s-65,0,0,0,0,0,2,1299,0
1300,d2-2,d2,2,FALSE,JCM14889-2-1s-66,0,0,0,0,0,2,1300,0
1301,d2-2,d2,2,FALSE,JCM14889-2-1s-67,0,0,0,0,0,2,1301,0
1302,d2-2,d2,2,FALSE,JCM14889-2-1s-68,0,0,0,0,0,2,1302,0
1303,d2-2,d2,2,FALSE,JCM14889-2-1s-69,0,0,0,0,0,2,1303,0
1304,d2-2,d2,2,FALSE,JCM14889-2-1s-70,0,0,0,0,0,2,1304,0
1305,d2-2,d2,2,FALSE,JCM14889-2-1s-71,0,0,0,0,0,2,1305,0
1306,d2-2,d2,2,FALSE,JCM14889-2-1s-72,0,0,0,0,0,2,1306,0
1307,d2-2,d2,2,FALSE,JCM14889-2-1s-73,0,0,0,0,0,2,1307,0
1308,d2-2,d2,2,FALSE,JCM14889-2-1s-74,0,0,0,0,0,2,1308,0
1309,d2-2,d2,2,FALSE,JCM14889-2-1s-75,0,0,0,0,0,2,1309,0
1310,d2-2,d2,2,FALSE,JCM14889-2-1s-76,0,0,0,0,0,2,1310,0
1311,d2-2,d2,2,FALSE,JCM14889-2-1s-77,0,0,0,0,0,2,1311,0
1312,d2-2,d2,2,FALSE,JCM14889-2-1s-78,0,0,0,0,0,2,1312,0
1313,d2-2,d2,2,FALSE,JCM14889-2-1s-79,0,0,0,0,0,2,1313,0
1314,d2-2,d2,2,FALSE,JCM14889-2-1s-80,0,0,0,0,0,2,1314,0
1315,d2-2,d2,2,FALSE,JCM14889-2-1s-81,0,0,0,0,0,2,1315,0
1316,d2-2,d2,2,FALSE,JCM14889-2-1s-82,0,0,0,0,0,2,1316,0
1317,d2-2,d2,2,FALSE,JCM14889-2-1s-83,0,0,0,0,0,2,1317,0
1318,d2-2,d2,2,FALSE,JCM14889-2-1s-84,0,0,0,0,0,2,1318,0
1319,d2-2,d2,2,FALSE,JCM14889-2-1s-85,0,0,0,0,0,2,1319,0
1320,d2-2,d2,2,FALSE,JCM14889-2-1s-86,0,0,0,0,0,2,1320,0
1321,d2-2,d2,2,FALSE,JCM14889-2-1s-87,0,0,0,0,0,2,1321,0
1322,d2-2,d2,2,FALSE,JCM14889-2-1s-89,0,0,0,0,0,2,1322,0
1323,d2-2,d2,2,FALSE,JCM14889-2-1s-90,0,0,0,0,0,2,1323,0
1324,d2-2,d2,2,FALSE,JCM14889-2-1s-91,0,0,0,0,0,2,1324,0
1325,d2-2,d2,2,FALSE,JCM14889-2-1s-92,0,0,0,0,0,2,1325,0
1326,d2-2,d2,2,FALSE,JCM14889-2-1s-93,0,0,0,0,0,2,1326,0
1327,d2-2,d2,2,FALSE,JCM14889-2-1s-94,0,0,0,0,0,2,1327,0
1328,d2-2,d2,2,FALSE,JCM14889-2-1s-95,0,0,0,0,0,2,1328,0
1329,d2-2,d2,2,FALSE,JCM14889-2-1s-96,0,0,0,0,0,2,1329,0
1330,d2-2,d2,2,FALSE,JCM14889-2-1s-97,0,0,0,0,0,2,1330,0
1331,d2-2,d2,2,FALSE,JCM14889-2-1s-98,0,0,0,0,0,2,1331,0
1332,d2-2,d2,2,FALSE,JCM14889-2-1s-99,0,0,0,0,0,2,1332,0
1333,d2-2,d2,2,FALSE,JCM14889-2-1s-100,0,0,0,0,0,2,1333,0
1334,d2-2,d2,2,FALSE,JCM14889-2-1s-101,0,0,0,0,0,2,1334,0
1335,d2-2,d2,2,FALSE,JCM14889-2-1s-102,0,0,0,0,0,2,1335,0
1336,d2-2,d2,2,FALSE,JCM14889-2-1s-103,0,0,0,0,0,2,1336,0
1337,d2-2,d2,2,FALSE,JCM14889-2-1s-104,0,0,0,0,0,2,1337,0
1338,d2-2,d2,2,FALSE,JCM14889-2-1s-105,0,0,0,0,0,2,1338,0
1339,d2-2,d2,2,FALSE,JCM14889-2-1s-106,0,0,0,0,0,2,1339,0
1340,d2-2,d2,2,FALSE,JCM14889-2-1s-107,0,0,0,0,0,2,1340,0
1341,d2-2,d2,2,FALSE,JCM14889-2-1s-108,0,0,0,0,0,2,1341,0
1342,d2-2,d2,2,FALSE,JCM14889-2-1s-109,0,0,0,0,0,2,1342,0
1343,d2-2,d2,2,FALSE,JCM14889-2-1s-110,0,0,0,0,0,2,1343,0
1344,d2-2,d2,2,FALSE,JCM14889-2-1s-111,0,0,0,0,0,2,1344,0
1345,d2-2,d2,2,FALSE,JCM14889-2-1s-112,0,0,0,0,0,2,1345,0
1346,d2-2,d2,2,FALSE,JCM14889-2-1s-113,0,0,0,0,0,2,1346,0
1347,d2-2,d2,2,FALSE,JCM14889-2-1s-114,0,0,0,0,0,2,1347,0
1348,d2-2,d2,2,FALSE,JCM14889-2-1s-115,0,0,0,0,0,2,1348,0
1349,d2-2,d2,2,FALSE,JCM14889-2-1s-116,0,0,0,0,0,2,1349,0
1350,d2-2,d2,2,FALSE,JCM14889-2-1s-117,0,0,0,0,0,2,1350,0
1352,d2-2,d2,2,FALSE,JCM14889-2-1s-119,0,0,0,0,0,2,1352,0
1353,d2-2,d2,2,FALSE,JCM14889-2-1s-120,0,0,0,0,0,2,1353,0
1354,d2-2,d2,2,FALSE,JCM14889-2-1s-121,0,0,0,0,0,2,1354,0
1355,d2-2,d2,2,FALSE,JCM14889-2-1s-122,0,0,0,0,0,2,1355,0
1356,d2-2,d2,2,FALSE,JCM14889-2-1s-123,0,0,0,0,0,2,1356,0
1357,d2-2,d2,2,FALSE,JCM14889-2-1s-124,0,0,0,0,0,2,1357,0
1358,d2-2,d2,2,FALSE,JCM14889-2-1s-125,0,0,0,0,0,2,1358,0
1359,d2-2,d2,2,FALSE,JCM14889-2-1s-126,0,0,0,0,0,2,1359,0
1360,d2-2,d2,2,FALSE,JCM14889-2-1s-127,0,0,0,0,0,2,1360,0
1361,d2-2,d2,2,FALSE,JCM14889-2-1s-128,0,0,0,0,0,2,1361,0
1362,d2-2,d2,2,FALSE,JCM14889-2-1s-129,0,0,0,0,0,2,1362,0
1363,d2-2,d2,2,FALSE,JCM14889-2-1s-130,0,0,0,0,0,2,1363,0
1364,d2-2,d2,2,FALSE,JCM14889-2-1s-131,0,0,0,0,0,2,1364,0
1365,d2-2,d2,2,FALSE,JCM14889-2-1s-132,0,0,0,0,0,2,1365,0
1366,d2-2,d2,2,FALSE,JCM14889-2-1s-133,0,0,0,0,0,2,1366,0
1367,d2-2,d2,2,FALSE,JCM14889-2-1s-134,0,0,0,0,0,2,1367,0
1368,d2-2,d2,2,FALSE,JCM14889-2-1s-135,0,0,0,0,0,2,1368,0
1369,d2-2,d2,2,FALSE,JCM14889-2-1s-136,0,0,0,0,0,2,1369,0
1370,d2-2,d2,2,FALSE,JCM14889-2-1s-137,0,0,0,0,0,2,1370,0
1371,d2-2,d2,2,FALSE,JCM14889-2-1s-138,0,0,0,0,0,2,1371,0
1372,d2-2,d2,2,FALSE,JCM14889-2-1s-139,0,0,0,0,0,2,1372,0
1373,d2-2,d2,2,FALSE,JCM14889-2-1s-140,0,0,0,0,0,2,1373,0
1374,d2-2,d2,2,FALSE,JCM14889-2-1s-141,0,0,0,0,0,2,1374,0
1375,d2-2,d2,2,FALSE,JCM14889-2-1s-142,0,0,0,0,0,2,1375,0
1376,d2-2,d2,2,FALSE,JCM14889-2-1s-143,0,0,0,0,0,2,1376,0
1377,d2-2,d2,2,FALSE,JCM14889-2-1s-144,0,0,0,0,0,2,1377,0
1378,d2-2,d2,2,FALSE,JCM14889-2-1s-145,0,0,0,0,0,2,1378,0
1379,d2-2,d2,2,FALSE,JCM14889-2-1s-146,0,0,0,0,0,2,1379,0
1380,d2-2,d2,2,FALSE,JCM14889-2-1s-147,0,0,0,0,0,2,1380,0
1381,d2-2,d2,2,FALSE,JCM14889-2-1s-148,0,0,0,0,0,2,1381,0
1382,d2-2,d2,2,FALSE,JCM14889-2-1s-149,0,0,0,0,0,2,1382,0
1383,d2-2,d2,2,FALSE,JCM14889-2-1s-150,0,0,0,0,0,2,1383,0
1384,d2-2,d2,2,FALSE,JCM14889-2-1s-151,0,0,0,0,0,2,1384,0
1385,d2-2,d2,2,FALSE,JCM14889-2-1s-152,0,0,0,0,0,2,1385,0
1386,d2-2,d2,2,FALSE,JCM14889-2-1s-153,0,0,0,0,0,2,1386,0
1387,d2-2,d2,2,FALSE,JCM14889-2-1s-154,0,0,0,0,0,2,1387,0
1388,d2-2,d2,2,FALSE,JCM14889-2-1s-155,0,0,0,0,0,2,1388,0
1389,d2-2,d2,2,FALSE,JCM14889-2-1s-156,0,0,0,0,0,2,1389,0
1390,d2-2,d2,2,FALSE,JCM14889-2-1s-157,0,0,0,0,0,2,1390,0
1391,d2-2,d2,2,FALSE,JCM14889-2-1s-158,0,0,0,0,0,2,1391,0
1392,d2-2,d2,2,FALSE,JCM14889-2-1s-159,0,0,0,0,0,2,1392,0
1393,d2-2,d2,2,FALSE,JCM14889-2-1s-160,0,0,0,0,0,2,1393,0
1394,d2-2,d2,2,FALSE,JCM14889-2-1s-161,0,0,0,0,0,2,1394,0
1395,d2-2,d2,2,FALSE,JCM14889-2-1s-162,0,0,0,0,0,2,1395,0
1396,d2-2,d2,2,FALSE,JCM14889-2-1s-163,0,0,0,0,0,2,1396,0
1397,d2-2,d2,2,FALSE,JCM14889-2-1s-164,0,0,0,0,0,2,1397,0
1398,d2-2,d2,2,FALSE,JCM14889-2-1s-165,0,0,0,0,0,2,1398,0
1399,d2-2,d2,2,FALSE,JCM14889-2-1s-166,0,0,0,0,0,2,1399,0
1400,d2-2,d2,2,FALSE,JCM14889-2-1s-167,0,0,0,0,0,2,1400,0
1401,d2-2,d2,2,FALSE,JCM14889-2-1s-168,0,0,0,0,0,2,1401,0
1402,d2-2,d2,2,FALSE,JCM14889-2-1s-169,0,0,0,0,0,2,1402,0
1403,d2-2,d2,2,FALSE,JCM14889-2-1s-170,0,0,0,0,0,2,1403,0
1404,d2-2,d2,2,FALSE,JCM14889-2-1s-171,0,0,0,0,0,2,1404,0
1405,d2-2,d2,2,FALSE,JCM14889-2-1s-172,0,0,0,0,0,2,1405,0
1406,d2-2,d2,2,FALSE,JCM14889-2-1s-173,0,0,0,0,0,2,1406,0
1407,d2-2,d2,2,FALSE,JCM14889-2-1s-174,0,0,0,0,0,2,1407,0
1408,d2-2,d2,2,FALSE,JCM14889-2-1s-175,0,0,0,0,0,2,1408,0
1409,d2-2,d2,2,FALSE,JCM14889-2-1s-176,0,0,0,0,0,2,1409,0
1410,d2-2,d2,2,FALSE,JCM14889-2-1s-177,0,0,0,0,0,2,1410,0
1411,d2-2,d2,2,FALSE,JCM14889-2-1s-178,0,0,0,0,0,2,1411,0
1412,d2-2,d2,2,FALSE,JCM14889-2-1s-179,0,0,0,0,0,2,1412,0
1413,d2-2,d2,2,FALSE,JCM14889-2-1s-180,0,0,0,0,0,2,1413,0
1414,d2-2,d2,2,FALSE,JCM14889-2-1s-181,0,0,0,0,0,2,1414,0
1415,d2-2,d2,2,FALSE,JCM14889-2-1s-182,0,0,0,0,0,2,1415,0
1416,d2-2,d2,2,FALSE,JCM14889-2-1s-183,0,0,0,0,0,2,1416,0
1417,d2-2,d2,2,FALSE,JCM14889-2-1s-184,0,0,0,0,0,2,1417,0
1418,d2-2,d2,2,FALSE,JCM14889-2-1s-185,0,0,0,0,0,2,1418,0
1419,d2-2,d2,2,FALSE,JCM14889-2-1s-186,0,0,0,0,0,2,1419,0
1420,d2-2,d2,2,FALSE,JCM14889-2-1s-187,0,0,0,0,0,2,1420,0
1421,d2-2,d2,2,FALSE,JCM14889-2-1s-188,0,0,0,0,0,2,1421,0
1422,d2-2,d2,2,FALSE,JCM14889-2-1s-189,0,0,0,0,0,2,1422,0
1423,d2-2,d2,2,FALSE,JCM14889-2-1s-190,0,0,0,0,0,2,1423,0
1424,d2-2,d2,2,FALSE,JCM14889-2-1s-191,0,0,0,0,0,2,1424,0
1425,d2-2,d2,2,FALSE,JCM14889-2-1s-192,0,0,0,0,0,2,1425,0
1426,d2-2,d2,2,FALSE,JCM14889-2-1s-193,0,0,0,0,0,2,1426,0
1427,d2-2,d2,2,FALSE,JCM14889-2-1s-194,0,0,0,0,0,2,1427,0
1428,d2-2,d2,2,FALSE,JCM14889-2-1s-195,0,0,0,0,0,2,1428,0
1429,d2-2,d2,2,FALSE,JCM14889-2-1s-196,0,0,0,0,0,2,1429,0
1430,d2-2,d2,2,FALSE,JCM14889-2-1s-197,0,0,0,0,0,2,1430,0
1431,d2-2,d2,2,FALSE,JCM14889-2-1s-198,0,0,0,0,0,2,1431,0
1432,d2-2,d2,2,FALSE,JCM14889-2-1s-199,0,0,0,0,0,2,1432,0
1433,d2-2,d2,2,FALSE,JCM14889-2-1s-200,0,0,0,0,0,2,1433,0
1434,d2-2,d2,2,FALSE,JCM14889-2-1s-201,0,0,0,0,0,2,1434,0
1435,d2-2,d2,2,FALSE,JCM14889-2-1s-202,0,0,0,0,0,2,1435,0
1436,d2-2,d2,2,FALSE,JCM14889-2-1s-203,0,0,0,0,0,2,1436,0
1437,d2-2,d2,2,FALSE,JCM14889-2-1s-204,0,0,0,0,0,2,1437,0
1438,d2-3,d2,3,FALSE,JCM14889-3-1s-1,0,0,0,0,0,2,1438,0
1439,d2-3,d2,3,FALSE,JCM14889-3-1s-2,0,0,0,0,0,2,1439,0
1440,d2-3,d2,3,FALSE,JCM14889-3-1s-3,0,0,0,0,0,2,1440,0
1441,d2-3,d2,3,FALSE,JCM14889-3-1s-5,0,0,0,0,0,2,1441,0
1442,d2-3,d2,3,FALSE,JCM14889-3-1s-6,0,0,0,0,0,2,1442,0
1443,d2-3,d2,3,FALSE,JCM14889-3-1s-7,0,0,0,0,0,2,1443,0
1444,d2-3,d2,3,FALSE,JCM14889-3-1s-10,0,0,0,0,0,2,1444,0
1445,d2-3,d2,3,FALSE,JCM14889-3-1s-11,0,0,0,0,0,2,1445,0
1446,d2-3,d2,3,FALSE,JCM14889-3-1s-12,0,0,0,0,0,2,1446,0
1447,d2-3,d2,3,FALSE,JCM14889-3-1s-13,0,0,0,0,0,2,1447,0
1448,d2-3,d2,3,FALSE,JCM14889-3-1s-14,0,0,0,0,0,2,1448,0
1449,d2-3,d2,3,FALSE,JCM14889-3-1s-15,0,0,0,0,0,2,1449,0
1450,d2-3,d2,3,FALSE,JCM14889-3-1s-16,0,0,0,0,0,2,1450,0
1451,d2-3,d2,3,FALSE,JCM14889-3-1s-17,0,0,0,0,0,2,1451,0
1452,d2-3,d2,3,FALSE,JCM14889-3-1s-18,0,0,0,0,0,2,1452,0
1453,d2-3,d2,3,FALSE,JCM14889-3-1s-19,0,0,0,0,0,2,1453,0
1454,d2-3,d2,3,FALSE,JCM14889-3-1s-20,0,0,0,0,0,2,1454,0
1455,d2-3,d2,3,FALSE,JCM14889-3-1s-21,0,0,0,0,0,2,1455,0
1456,d2-3,d2,3,FALSE,JCM14889-3-1s-22,0,0,0,0,0,2,1456,0
1457,d2-3,d2,3,FALSE,JCM14889-3-1s-23,0,0,0,0,0,2,1457,0
1458,d2-3,d2,3,FALSE,JCM14889-3-1s-24,0,0,0,0,0,2,1458,0
1459,d2-3,d2,3,FALSE,JCM14889-3-1s-25,0,0,0,0,0,2,1459,0
1460,d2-3,d2,3,FALSE,JCM14889-3-1s-26,0,0,0,0,0,2,1460,0
1461,d2-3,d2,3,FALSE,JCM14889-3-1s-27,0,0,0,0,0,2,1461,0
1462,d2-3,d2,3,FALSE,JCM14889-3-1s-28,0,0,0,0,0,2,1462,0
1464,d2-3,d2,3,FALSE,JCM14889-3-1s-30,0,0,0,0,0,2,1464,0
1466,d2-3,d2,3,FALSE,JCM14889-3-1s-32,0,0,0,0,0,2,1466,0
1467,d2-3,d2,3,FALSE,JCM14889-3-1s-33,0,0,0,0,0,2,1467,0
1468,d2-3,d2,3,FALSE,JCM14889-3-1s-34,0,0,0,0,0,2,1468,0
1469,d2-3,d2,3,FALSE,JCM14889-3-1s-35,0,0,0,0,0,2,1469,0
1470,d2-3,d2,3,FALSE,JCM14889-3-1s-36,0,0,0,0,0,2,1470,0
1471,d2-3,d2,3,FALSE,JCM14889-3-1s-37,0,0,0,0,0,2,1471,0
1472,d2-3,d2,3,FALSE,JCM14889-3-1s-38,0,0,0,0,0,2,1472,0
1473,d2-3,d2,3,FALSE,JCM14889-3-1s-39,0,0,0,0,0,2,1473,0
1474,d2-3,d2,3,FALSE,JCM14889-3-1s-40,0,0,0,0,0,2,1474,0
1475,d2-3,d2,3,FALSE,JCM14889-3-1s-41,0,0,0,0,0,2,1475,0
1476,d2-3,d2,3,FALSE,JCM14889-3-1s-42,0,0,0,0,0,2,1476,0
1477,d2-3,d2,3,FALSE,JCM14889-3-1s-43,0,0,0,0,0,2,1477,0
1478,d2-3,d2,3,FALSE,JCM14889-3-1s-44,0,0,0,0,0,2,1478,0
1479,d2-3,d2,3,FALSE,JCM14889-3-1s-45,0,0,0,0,0,2,1479,0
1480,d2-3,d2,3,FALSE,JCM14889-3-1s-46,0,0,0,0,0,2,1480,0
1481,d2-3,d2,3,FALSE,JCM14889-3-1s-47,0,0,0,0,0,2,1481,0
1482,d2-3,d2,3,FALSE,JCM14889-3-1s-48,0,0,0,0,0,2,1482,0
1483,d2-3,d2,3,FALSE,JCM14889-3-1s-49,0,0,0,0,0,2,1483,0
1484,d2-3,d2,3,FALSE,JCM14889-3-1s-50,0,0,0,0,0,2,1484,0
1485,d2-3,d2,3,FALSE,JCM14889-3-1s-51,0,0,0,0,0,2,1485,0
1486,d2-3,d2,3,FALSE,JCM14889-3-1s-52,0,0,0,0,0,2,1486,0
1487,d2-3,d2,3,FALSE,JCM14889-3-1s-53,0,0,0,0,0,2,1487,0
1488,d2-3,d2,3,FALSE,JCM14889-3-1s-54,0,0,0,0,0,2,1488,0
1489,d2-3,d2,3,FALSE,JCM14889-3-1s-55,0,0,0,0,0,2,1489,0
1490,d2-3,d2,3,FALSE,JCM14889-3-1s-56,0,0,0,0,0,2,1490,0
1491,d2-3,d2,3,FALSE,JCM14889-3-1s-57,0,0,0,0,0,2,1491,0
1492,d2-3,d2,3,FALSE,JCM14889-3-1s-58,0,0,0,0,0,2,1492,0
1493,d2-3,d2,3,FALSE,JCM14889-3-1s-59,0,0,0,0,0,2,1493,0
1494,d2-3,d2,3,FALSE,JCM14889-3-1s-60,0,0,0,0,0,2,1494,0
1495,d2-3,d2,3,FALSE,JCM14889-3-1s-61,0,0,0,0,0,2,1495,0
1496,d2-3,d2,3,FALSE,JCM14889-3-1s-62,0,0,0,0,0,2,1496,0
1497,d2-3,d2,3,FALSE,JCM14889-3-1s-63,0,0,0,0,0,2,1497,0
1498,d2-3,d2,3,FALSE,JCM14889-3-1s-64,0,0,0,0,0,2,1498,0
1499,d2-3,d2,3,FALSE,JCM14889-3-1s-65,0,0,0,0,0,2,1499,0
1501,d2-3,d2,3,FALSE,JCM14889-3-1s-67,0,0,0,0,0,2,1501,0
1502,d2-3,d2,3,FALSE,JCM14889-3-1s-68,0,0,0,0,0,2,1502,0
1503,d2-3,d2,3,FALSE,JCM14889-3-1s-69,0,0,0,0,0,2,1503,0
1504,d2-3,d2,3,FALSE,JCM14889-3-1s-70,0,0,0,0,0,2,1504,0
1505,d2-3,d2,3,FALSE,JCM14889-3-1s-71,0,0,0,0,0,2,1505,0
1506,d2-3,d2,3,FALSE,JCM14889-3-1s-72,0,0,0,0,0,2,1506,0
1508,d2-3,d2,3,FALSE,JCM14889-3-1s-74,0,0,0,0,0,2,1508,0
1509,d2-3,d2,3,FALSE,JCM14889-3-1s-75,0,0,0,0,0,2,1509,0
1510,d2-3,d2,3,FALSE,JCM14889-3-1s-76,0,0,0,0,0,2,1510,0
1511,d2-3,d2,3,FALSE,JCM14889-3-1s-77,0,0,0,0,0,2,1511,0
1512,d2-3,d2,3,FALSE,JCM14889-3-1s-78,0,0,0,0,0,2,1512,0
1513,d2-3,d2,3,FALSE,JCM14889-3-1s-79,0,0,0,0,0,2,1513,0
1514,d2-3,d2,3,FALSE,JCM14889-3-1s-80,0,0,0,0,0,2,1514,0
1515,d2-3,d2,3,FALSE,JCM14889-3-1s-81,0,0,0,0,0,2,1515,0
1516,d2-3,d2,3,FALSE,JCM14889-3-1s-82,0,0,0,0,0,2,1516,0
1517,d2-3,d2,3,FALSE,JCM14889-3-1s-83,0,0,0,0,0,2,1517,0
1518,d2-3,d2,3,FALSE,JCM14889-3-1s-84,0,0,0,0,0,2,1518,0
1519,d2-3,d2,3,FALSE,JCM14889-3-1s-85,0,0,0,0,0,2,1519,0
1520,d2-3,d2,3,FALSE,JCM14889-3-1s-86,0,0,0,0,0,2,1520,0
1521,d2-3,d2,3,FALSE,JCM14889-3-1s-87,0,0,0,0,0,2,1521,0
1523,d2-3,d2,3,FALSE,JCM14889-3-1s-89,0,0,0,0,0,2,1523,0
1524,d2-3,d2,3,FALSE,JCM14889-3-1s-90,0,0,0,0,0,2,1524,0
1525,d2-3,d2,3,FALSE,JCM14889-3-1s-91,0,0,0,0,0,2,1525,0
1526,d2-3,d2,3,FALSE,JCM14889-3-1s-92,0,0,0,0,0,2,1526,0
1527,d2-3,d2,3,FALSE,JCM14889-3-1s-93,0,0,0,0,0,2,1527,0
1528,d2-3,d2,3,FALSE,JCM14889-3-1s-94,0,0,0,0,0,2,1528,0
1529,d2-3,d2,3,FALSE,JCM14889-3-1s-95,0,0,0,0,0,2,1529,0
1530,d2-3,d2,3,FALSE,JCM14889-3-1s-96,0,0,0,0,0,2,1530,0
1531,d2-3,d2,3,FALSE,JCM14889-3-1s-97,0,0,0,0,0,2,1531,0
1532,d2-3,d2,3,FALSE,JCM14889-3-1s-98,0,0,0,0,0,2,1532,0
1533,d2-3,d2,3,FALSE,JCM14889-3-1s-99,0,0,0,0,0,2,1533,0
1534,d2-3,d2,3,FALSE,JCM14889-3-1s-100,0,0,0,0,0,2,1534,0
1535,d2-3,d2,3,FALSE,JCM14889-3-1s-101,0,0,0,0,0,2,1535,0
1536,d2-3,d2,3,FALSE,JCM14889-3-1s-102,0,0,0,0,0,2,1536,0
1538,d2-3,d2,3,FALSE,JCM14889-3-1s-104,0,0,0,0,0,2,1538,0
1539,d2-3,d2,3,FALSE,JCM14889-3-1s-105,0,0,0,0,0,2,1539,0
1540,d2-3,d2,3,FALSE,JCM14889-3-1s-106,0,0,0,0,0,2,1540,0
1541,d2-3,d2,3,FALSE,JCM14889-3-1s-107,0,0,0,0,0,2,1541,0
1542,d2-3,d2,3,FALSE,JCM14889-3-1s-108,0,0,0,0,0,2,1542,0
1543,d2-3,d2,3,FALSE,JCM14889-3-1s-109,0,0,0,0,0,2,1543,0
1544,d2-3,d2,3,FALSE,JCM14889-3-1s-110,0,0,0,0,0,2,1544,0
1545,d2-3,d2,3,FALSE,JCM14889-3-1s-111,0,0,0,0,0,2,1545,0
1546,d2-3,d2,3,FALSE,JCM14889-3-1s-112,0,0,0,0,0,2,1546,0
1547,d2-3,d2,3,FALSE,JCM14889-3-1s-113,0,0,0,0,0,2,1547,0
1548,d2-3,d2,3,FALSE,JCM14889-3-1s-114,0,0,0,0,0,2,1548,0
1549,d2-3,d2,3,FALSE,JCM14889-3-1s-115,0,0,0,0,0,2,1549,0
1550,d2-3,d2,3,FALSE,JCM14889-3-1s-116,0,0,0,0,0,2,1550,0
1551,d2-3,d2,3,FALSE,JCM14889-3-1s-117,0,0,0,0,0,2,1551,0
1552,d2-3,d2,3,FALSE,JCM14889-3-1s-118,0,0,0,0,0,2,1552,0
1553,d2-3,d2,3,FALSE,JCM14889-3-1s-119,0,0,0,0,0,2,1553,0
1554,d2-3,d2,3,FALSE,JCM14889-3-1s-120,0,0,0,0,0,2,1554,0
1555,d2-3,d2,3,FALSE,JCM14889-3-1s-121,0,0,0,0,0,2,1555,0
1556,d2-3,d2,3,FALSE,JCM14889-3-1s-122,0,0,0,0,0,2,1556,0
1557,d2-3,d2,3,FALSE,JCM14889-3-1s-123,0,0,0,0,0,2,1557,0
1558,d2-3,d2,3,FALSE,JCM14889-3-1s-124,0,0,0,0,0,2,1558,0
1559,d2-3,d2,3,FALSE,JCM14889-3-1s-125,0,0,0,0,0,2,1559,0
1560,d2-3,d2,3,FALSE,JCM14889-3-1s-126,0,0,0,0,0,2,1560,0
1561,d2-3,d2,3,FALSE,JCM14889-3-1s-127,0,0,0,0,0,2,1561,0
1562,d2-3,d2,3,FALSE,JCM14889-3-1s-128,0,0,0,0,0,2,1562,0
1563,d2-3,d2,3,FALSE,JCM14889-3-1s-129,0,0,0,0,0,2,1563,0
1564,d2-3,d2,3,FALSE,JCM14889-3-1s-130,0,0,0,0,0,2,1564,0
1565,d2-3,d2,3,FALSE,JCM14889-3-1s-131,0,0,0,0,0,2,1565,0
1566,d2-3,d2,3,FALSE,JCM14889-3-1s-132,0,0,0,0,0,2,1566,0
1567,d2-3,d2,3,FALSE,JCM14889-3-1s-133,0,0,0,0,0,2,1567,0
1568,d2-3,d2,3,FALSE,JCM14889-3-1s-134,0,0,0,0,0,2,1568,0
1569,d2-3,d2,3,FALSE,JCM14889-3-1s-135,0,0,0,0,0,2,1569,0
1570,d2-3,d2,3,FALSE,JCM14889-3-1s-136,0,0,0,0,0,2,1570,0
1571,d2-3,d2,3,FALSE,JCM14889-3-1s-137,0,0,0,0,0,2,1571,0
1572,d2-3,d2,3,FALSE,JCM14889-3-1s-138,0,0,0,0,0,2,1572,0
1573,d2-3,d2,3,FALSE,JCM14889-3-1s-139,0,0,0,0,0,2,1573,0
1574,d2-3,d2,3,FALSE,JCM14889-3-1s-140,0,0,0,0,0,2,1574,0
1575,d2-3,d2,3,FALSE,JCM14889-3-1s-141,0,0,0,0,0,2,1575,0
1576,d2-3,d2,3,FALSE,JCM14889-3-1s-142,0,0,0,0,0,2,1576,0
1577,d2-3,d2,3,FALSE,JCM14889-3-1s-143,0,0,0,0,0,2,1577,0
1578,d2-3,d2,3,FALSE,JCM14889-3-1s-144,0,0,0,0,0,2,1578,0
1579,d2-3,d2,3,FALSE,JCM14889-3-1s-145,0,0,0,0,0,2,1579,0
